Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Vampire-SAT---4.2,91.62513,636.00000,17.00000
iProver-SAT---2.6,64.10609,585.00000,0.00000
CVC4-SAT---1.5.2,52.27227,519.00000,0.00000
Paradox---3.0,47.96280,509.00000,1.00000
Nitpick---2016,39.12966,455.00000,0.00000
DarwinFM---1.4.5,38.55271,483.00000,0.00000
Geo-III---2016C,27.96635,411.00000,0.00000
E---2.0,24.87454,368.00000,0.00000
E-SAT---2.0,24.87454,368.00000,0.00000
Vampire---4.2,24.30978,372.00000,0.00000
iProver---2.6,23.26975,339.00000,0.00000
Mace4---1109a,22.83560,299.00000,0.00000
Z3---4.4.1,19.73302,338.00000,0.00000
iProver-Eq---0.85,16.33948,292.00000,0.00000
Metis---2.3,15.44397,275.00000,0.00000
E-Darwin---1.5,14.93540,279.00000,0.00000
SPASS---3.9,14.54379,261.00000,0.00000
Beagle---0.9.47,14.03341,252.00000,0.00000
Refute---2015,12.83526,169.00000,0.00000
Darwin---1.4.5,12.52448,227.00000,0.00000
Princess---160606,11.31372,206.00000,0.00000
ET---0.2,11.07507,191.00000,0.00000
Equinox---5.0,9.19221,165.00000,0.00000
leanCoP---2.2,2.06177,23.00000,0.00000
Bliksem---1.12,1.24642,26.00000,0.00000
CVC4---1.5.2,0.63410,9.00000,0.00000
LEO-II---1.7.0,0.30865,7.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
EQP---0.9e,0.00000,0.00000,0.00000
Waldmeister---710,0.00000,0.00000,0.00000
Fiesta---2,0.00000,0.00000,0.00000
Faust---1.0,0.00000,0.00000,0.00000
SETHEO---3.3,0.00000,0.00000,0.00000
SuperZenon---0.0.1,0.00000,0.00000,0.00000
SaKo---3.9-0.5.3,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
ePrincess---1.0,0.00000,0.00000,0.00000
Crossbow---0.1,0.00000,0.00000,0.00000
Isabelle---2016,0.00000,0.00000,0.00000
Isabelle-HOT---2016,0.00000,0.00000,0.00000
ET---2.0,0.00000,0.00000,0.00000
SPASS-XDB---0.8,0.00000,0.00000,0.00000
DCTP---1.31,0.00000,0.00000,0.00000
Zipperpin---0.4,0.00000,0.00000,0.00000
ZenonModulo---0.4.1,0.00000,0.00000,0.00000
S-SETHEO---0.0,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
SNARK---20120808r022,0.00000,0.00000,0.00000
iProverMo---0.7-0.3,0.00000,0.00000,0.00000
Satallax---3.2,0.00000,0.00000,0.00000
Scavenger---EP-0.1,0.00000,0.00000,0.00000
Leo-III---1.0,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
Zenon---0.7.1,0.00000,0.00000,0.00000
CVC4-TFN---1.5.2,0.00000,0.00000,0.00000
Matita---1.0,0.00000,0.00000,0.00000
FDP---0.9.16,0.00000,0.00000,0.00000
Gandalf---c-2.6,0.00000,0.00000,0.00000
Prover9---1109a,0.00000,0.00000,0.00000
iProverMo-TF0---2.5-0.1,0.00000,0.00000,0.00000
Otter---3.3,0.00000,0.00000,0.00000
GrAnDe---1.1,0.00000,0.00000,0.00000
Zipperpin-TFF---0.4,0.00000,0.00000,0.00000
SRASS---0.1,0.00000,0.00000,0.00000
Fampire---1.3,0.00000,0.00000,0.00000
CARINE---0.734,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
Muscadet---4.5,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
HOLyHammer---140616,0.00000,0.00000,0.00000
CiME---2.01,0.00000,0.00000,0.00000
CVC4-TFF---1.5.2,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
SInE---0.4,0.00000,0.00000,0.00000
SOS---2.0,0.00000,0.00000,0.00000
Twee---1.0,0.00000,0.00000,0.00000
