Algorithm,version,Shapley Value,Temporal Shapley Value,Standalone Performance,Marginal Performance,Temporal Marginal Performance
Twee---2.1.5-7.2.0,7.2.0,0.11148,0,22,0,0
Twee---2.2-7.3.0,7.3.0,0.11148,0,22,0,0
Twee---2.2-7.4.0,7.4.0,0.11148,0,22,0,0
Bliksem---1.12-6.3.0,6.3.0,0.10278,1.21753,26,0,0
Bliksem---1.12-6.4.0,6.4.0,0.10278,0,26,0,0
Bliksem---1.12-7.0.0,7.0.0,0.10278,0,26,0,0
Bliksem---1.12-7.1.0,7.1.0,0.10278,0,26,0,0
Bliksem---1.12-7.2.0,7.2.0,0.10278,0,26,0,0
Bliksem---1.12-7.3.0,7.3.0,0.10278,0,26,0,0
Bliksem---1.12-7.4.0,7.4.0,0.10278,0,26,0,0
Bliksem---1.12-7.5.0,7.5.0,0.10278,0,26,0,0
Bliksem---1.12-8.0.0,8.0.0,0.10278,0,26,0,0
Bliksem---1.12-8.1.0,8.1.0,0.10278,0,26,0,0
Bliksem---1.12-8.2.0,8.2.0,0.10278,0,26,0,0
Twee---2.4-8.0.0,8.0.0,0.09536,0,21,0,0
Twee---2.4-8.1.0,8.1.0,0.09536,0,21,0,0
Twee---2.4.1-8.2.0,8.2.0,0.09536,0,21,0,0
Twee---2.3.1-7.5.0,7.5.0,0.088,0,20,0,0
leanCoP---2.2-8.1.0,8.1.0,0.0812,0,19,0,0
leanCoP---2.2-8.2.0,8.2.0,0.0812,0,19,0,0
cvc5---1.0-8.0.0,8.0.0,0.07596,0,11,0,0
cvc5---1.0-8.1.0,8.1.0,0.07596,0,11,0,0
cvc5---1.0-8.2.0,8.2.0,0.07596,0,11,0,0
CVC4---1.5pre-6.3.0,6.3.0,0.07227,0.90339,10,0,0
CVC4---1.5j8-6.4.0,6.4.0,0.07227,0,10,0,0
CVC4---1.5.2-7.1.0,7.1.0,0.05983,0,10,0,0
CVC4---1.5.2-7.2.0,7.2.0,0.05983,0,10,0,0
CVC4---1.7-7.3.0,7.3.0,0.05983,0,10,0,0
CVC4---1.7-7.4.0,7.4.0,0.05983,0,10,0,0
CVC4---1.9-7.5.0,7.5.0,0.05983,0,10,0,0
CVC4---1.5.2-7.0.0,7.0.0,0.05248,0,9,0,0
SOS---2.0-8.1.0,8.1.0,0.02888,0,3,0,0
SOS---2.0-8.2.0,8.2.0,0.02888,0,3,0,0
ZenonArith---0.1.0-6.3.0,6.3.0,0.02554,0.27778,3,0,0
ZenonArith---0.1.0-6.4.0,6.4.0,0.02554,0,3,0,0
LEO-II---1.6.2-6.3.0,6.3.0,0.02523,0.2956,7,0,0
LEO-II---1.6.2-6.4.0,6.4.0,0.02523,0,7,0,0
LEO-II---1.7.0-7.0.0,7.0.0,0.02523,0,7,0,0
LEO-II---1.7.0-7.1.0,7.1.0,0.02523,0,7,0,0
LEO-II---1.7.0-7.2.0,7.2.0,0.02523,0,7,0,0
LEO-II---1.7.0-7.3.0,7.3.0,0.02523,0,7,0,0
LEO-II---1.7.0-7.4.0,7.4.0,0.02523,0,7,0,0
LEO-II---1.7.0-7.5.0,7.5.0,0.02523,0,7,0,0
LEO-II---1.7.0-8.0.0,8.0.0,0.02523,0,7,0,0
LEO-II---1.7.0-8.1.0,8.1.0,0.02523,0,7,0,0
LEO-II---1.7.0-8.2.0,8.2.0,0.02523,0,7,0,0
leanCoP---2.2-6.3.0,6.3.0,0.02081,0.24129,5,0,0
leanCoP---2.2-6.4.0,6.4.0,0.02081,0,5,0,0
leanCoP---2.2-7.0.0,7.0.0,0.02081,0,5,0,0
leanCoP---2.2-7.1.0,7.1.0,0.02081,0,5,0,0
leanCoP---2.2-7.2.0,7.2.0,0.02081,0,5,0,0
leanCoP---2.2-7.3.0,7.3.0,0.02081,0,5,0,0
