Algorithm,Shapley Value,Standalone Performance,Marginal Performance
iProver-SAT---2.0,93.22355,542.00000,53.00000
Vampire-SAT---4.0,54.31385,529.00000,5.00000
Paradox---4.0,42.87118,472.00000,2.00000
Nitpick---2015,36.67004,428.00000,0.00000
DarwinFM---1.4.5,34.46879,451.00000,0.00000
CVC4-SAT---1.5pre,32.30136,447.00000,0.00000
Geo-III---2015E,24.66426,383.00000,0.00000
E-SAT---1.9.1,24.16428,363.00000,0.00000
E---1.9.1,24.16428,363.00000,0.00000
VampireZ3---1.0,23.20323,365.00000,0.00000
Vampire---4.0,22.31106,348.00000,0.00000
iProver---2.0,20.80738,323.00000,0.00000
Mace4---1109a,18.01464,269.00000,0.00000
Z3---4.4-TPTP,17.75340,318.00000,0.00000
iProver-Eq---0.85,15.93632,292.00000,0.00000
Metis---2.3,15.20364,271.00000,0.00000
E-Darwin---1.5,14.41399,274.00000,0.00000
SPASS---3.7,14.11048,258.00000,0.00000
Beagle---0.9.32,12.79878,241.00000,0.00000
Refute---2015,12.19742,168.00000,0.00000
Darwin---1.4.5,11.76891,221.00000,0.00000
ET---0.2,10.69542,187.00000,0.00000
Equinox---5.0,9.00817,165.00000,0.00000
Bliksem---1.12,1.21753,26.00000,0.00000
CVC4---1.5pre,0.90339,10.00000,0.00000
LEO-II---1.6.2,0.29560,7.00000,0.00000
ZenonArith---0.1.0,0.27778,3.00000,0.00000
leanCoP---2.2,0.24129,5.00000,0.00000
EQP---0.9e,0.00000,0.00000,0.00000
Crossbow---0.1,0.00000,0.00000,0.00000
Fampire---1.3,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
Matita---1.0,0.00000,0.00000,0.00000
SaKo---3.9-0.5.3,0.00000,0.00000,0.00000
S-SETHEO---0.0,0.00000,0.00000,0.00000
CVC4-TFN---1.5pre,0.00000,0.00000,0.00000
CVC4-TFF---1.5pre,0.00000,0.00000,0.00000
SOS---2.0,0.00000,0.00000,0.00000
Satallax---2.8,0.00000,0.00000,0.00000
Princess---150706,0.00000,0.00000,0.00000
SRASS---0.1,0.00000,0.00000,0.00000
Prover9---1109a,0.00000,0.00000,0.00000
CARINE---0.734,0.00000,0.00000,0.00000
CiME---2.01,0.00000,0.00000,0.00000
Otter---3.3,0.00000,0.00000,0.00000
SETHEO---3.3,0.00000,0.00000,0.00000
ZenonModulo---0.4.1,0.00000,0.00000,0.00000
Gandalf---c-2.6,0.00000,0.00000,0.00000
Zipperpin-TFF---0.4,0.00000,0.00000,0.00000
SPASS-XDB---0.8,0.00000,0.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
DCTP---1.31,0.00000,0.00000,0.00000
FDP---0.9.16,0.00000,0.00000,0.00000
GrAnDe---1.1,0.00000,0.00000,0.00000
Muscadet---4.5,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
Zenon---0.7.1,0.00000,0.00000,0.00000
SuperZenon---0.0.1,0.00000,0.00000,0.00000
Isabelle-HOT---2015,0.00000,0.00000,0.00000
SNARK---20120808r022,0.00000,0.00000,0.00000
Zipperpin---0.4,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
Waldmeister---710,0.00000,0.00000,0.00000
Fiesta---2,0.00000,0.00000,0.00000
iProverMo---0.7-0.3,0.00000,0.00000,0.00000
ePrincess---1.0,0.00000,0.00000,0.00000
SInE---0.4,0.00000,0.00000,0.00000
Isabelle---2015,0.00000,0.00000,0.00000
Faust---1.0,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
