Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Vampire---4.6.1,530.20393,5801.00000,117.00000
Enigma---0.5.1,354.57401,5408.00000,19.00000
ET---2.0,301.78336,5149.00000,9.00000
CSE_E---1.3,289.01881,5191.00000,5.00000
iProver---3.5,277.83531,4913.00000,13.00000
E---2.6.X,239.35625,4879.00000,0.00000
E-SAT---2.6.X,232.99358,4775.00000,1.00000
cvc5---1.0,210.77637,4323.00000,19.00000
GKC---0.7,208.19375,4450.00000,3.00000
Leo-III---1.6.6,190.96958,4145.00000,19.00000
Etableau---0.67,177.56202,4256.00000,1.00000
Isabelle---2016,168.92778,4029.00000,0.00000
Isabelle-HOT---2016,163.07797,3968.00000,0.00000
Vampire-SAT---4.6.1,153.65320,4037.00000,1.00000
Zipperpin---2.1,151.10915,3966.00000,0.00000
SATCoP---0.1,138.20362,3381.00000,1.00000
Fampire---1.3,133.11967,3537.00000,1.00000
SInE---0.4,128.86417,3427.00000,0.00000
SRASS---0.1,124.95500,3389.00000,0.00000
Z3---4.8.9.0,119.43526,3151.00000,3.00000
ePrincess---1.0,109.43873,3110.00000,2.00000
SPASS---3.9,102.47378,3182.00000,0.00000
Princess---170717,101.56317,3007.00000,0.00000
cvc5-SAT---1.0,95.98833,2827.00000,3.00000
Drodi---3.1.5,90.72136,2986.00000,0.00000
SNARK---20120808r022,89.52186,2920.00000,0.00000
Prover9---1109a,87.05646,2589.00000,2.00000
leanCoP---2.2,78.80365,2545.00000,0.00000
Beagle---0.9.47,76.06550,2641.00000,0.00000
CSE---1.4,75.32469,2335.00000,1.00000
Equinox---6.0.1a,75.14278,2478.00000,0.00000
nanoCoP---1.1,72.66808,2434.00000,1.00000
E-Darwin---1.5,70.15083,2448.00000,0.00000
Darwin---1.4.5,68.08866,2309.00000,1.00000
LEO-II---1.7.0,66.52438,2397.00000,0.00000
ZenonModulo---0.4.2,66.28865,1612.00000,0.00000
Twee---2.4,62.00927,1647.00000,2.00000
iProver-Eq---0.85,55.20411,1953.00000,0.00000
Muscadet---4.5,54.58435,1503.00000,2.00000
lazyCoP---0.1,53.06813,1837.00000,0.00000
Bliksem---1.12,53.04909,1819.00000,0.00000
Metis---2.4,53.02195,1933.00000,0.00000
Geo-III---2018C,52.38689,1474.00000,10.00000
iProverMo---2.5-0.1,39.66870,1465.00000,0.00000
SuperZenon---0.0.1,39.33483,1528.00000,0.00000
Zenon---0.7.1,37.47859,1463.00000,0.00000
PyRes---1.3,28.24075,1201.00000,0.00000
SOS---2.0,26.90067,1111.00000,0.00000
RPx---1.0,19.89060,861.00000,0.00000
Faust---1.0,9.01465,413.00000,0.00000
Otter---3.3,7.70618,295.00000,0.00000
CSE-F---1.0,0.52580,23.00000,0.00000
JavaRes---1.3.0,0.37923,18.00000,0.00000
Scavenger---EP-0.1,0.06800,3.00000,0.00000
iProver-SAT---3.5,0.03448,1.00000,0.00000
Waldmeister---710,0.00000,0.00000,0.00000
Satallax---3.5,0.00000,0.00000,0.00000
Mace4---1109a,0.00000,0.00000,0.00000
SETHEO---3.3,0.00000,0.00000,0.00000
DCTP---1.31,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
GrAnDe---1.1,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
MaedMax---1.3,0.00000,0.00000,0.00000
Fiesta---2,0.00000,0.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
HOLyHammer---0.21,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
Moca---0.1,0.00000,0.00000,0.00000
CARINE---0.734,0.00000,0.00000,0.00000
Refute---2015,0.00000,0.00000,0.00000
S-SETHEO---0.0,0.00000,0.00000,0.00000
Paradox---4.0,0.00000,0.00000,0.00000
Gandalf---c-2.6,0.00000,0.00000,0.00000
Matita---1.0,0.00000,0.00000,0.00000
EQP---0.9e,0.00000,0.00000,0.00000
DarwinFM---1.4.5,0.00000,0.00000,0.00000
SaKo---3.9-0.5.3,0.00000,0.00000,0.00000
Nitpick---2016,0.00000,0.00000,0.00000
FDP---0.9.16,0.00000,0.00000,0.00000
CiME---2.01,0.00000,0.00000,0.00000
Crossbow---0.1,0.00000,0.00000,0.00000
lambdaE---22.03.23,0.00000,0.00000,0.00000
