Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Vampire---4.2,879.60711,5594.00000,391.00000
ET---2.0,375.17640,4700.00000,20.00000
E---2.1,304.99910,4551.00000,1.00000
E-SAT---2.1,284.19077,4496.00000,0.00000
CVC4---1.5.2,244.41740,4125.00000,11.00000
Vampire-SAT---4.2,209.70954,3714.00000,0.00000
Isabelle---2016,207.78019,3967.00000,0.00000
Isabelle-HOT---2016,199.67959,3909.00000,0.00000
Leo-III---1.2,178.87548,3736.00000,0.00000
iProver---2.6,175.22444,3361.00000,2.00000
SInE---0.4,171.45184,3355.00000,0.00000
SRASS---0.1,161.83841,3427.00000,1.00000
Fampire---1.3,158.56388,3314.00000,2.00000
Z3---4.4.1,144.69533,3085.00000,1.00000
iProver-SAT---2.6,133.12174,3099.00000,1.00000
ePrincess---1.0,133.09355,3051.00000,1.00000
Princess---170717,124.07741,2960.00000,0.00000
SPASS---3.9,118.80067,2976.00000,0.00000
SNARK---20120808r022,109.46203,2758.00000,0.00000
CVC4-SAT---1.5.2,105.11068,2587.00000,1.00000
Prover9---1109a,104.95696,2432.00000,0.00000
leanCoP---2.2,98.51478,2475.00000,0.00000
lean-nanoCoP---1.0,97.40576,2475.00000,0.00000
Zipperpin---1.4,92.51624,2575.00000,0.00000
Beagle---0.9.47,91.47105,2547.00000,0.00000
Equinox---6.0.1a,90.73482,2416.00000,1.00000
E-Darwin---1.5,83.02474,2319.00000,0.00000
Darwin---1.4.5,80.04920,2139.00000,1.00000
LEO-II---1.7.0,78.99263,2305.00000,0.00000
iProver-Eq---0.85,70.29913,1991.00000,0.00000
Muscadet---4.5,66.94707,1499.00000,0.00000
Bliksem---1.12,65.63362,1658.00000,5.00000
Metis---2.3,64.72187,1869.00000,1.00000
Geo-III---2016C,55.44536,1336.00000,9.00000
SuperZenon---0.0.1,47.08975,1493.00000,0.00000
iProverMo---2.5-0.1,46.59243,1392.00000,0.00000
Zenon---0.7.1,44.29920,1424.00000,0.00000
ZenonModulo---0.4.1,38.62396,1306.00000,0.00000
SOS---2.0,28.24150,1007.00000,0.00000
Faust---1.0,12.37377,460.00000,0.00000
Paradox---4.0,11.45132,409.00000,0.00000
Otter---3.3,6.65460,208.00000,0.00000
DarwinFM---1.4.5,1.08469,41.00000,0.00000
Satallax---3.2,0.00000,0.00000,0.00000
Fiesta---2,0.00000,0.00000,0.00000
DCTP---1.31,0.00000,0.00000,0.00000
CiME---2.01,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
Crossbow---0.1,0.00000,0.00000,0.00000
Waldmeister---710,0.00000,0.00000,0.00000
GrAnDe---1.1,0.00000,0.00000,0.00000
CARINE---0.734,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
Refute---2015,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
S-SETHEO---0.0,0.00000,0.00000,0.00000
SPASS-XDB---0.8,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
Matita---1.0,0.00000,0.00000,0.00000
Nitpick---2016,0.00000,0.00000,0.00000
FDP---0.9.16,0.00000,0.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
Mace4---1109a,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
EQP---0.9e,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
Twee---2.0,0.00000,0.00000,0.00000
HOLyHammer---140616,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
SETHEO---3.3,0.00000,0.00000,0.00000
Gandalf---c-2.6,0.00000,0.00000,0.00000
