Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Vampire---4.2,94.85299,1315.00000,16.00000
iProver---2.7.5,82.42799,1307.00000,4.00000
iProver-SAT---2.6,77.76240,1297.00000,1.00000
Vampire-SAT---4.2,69.07450,1242.00000,5.00000
Darwin---1.4.5,56.24659,1209.00000,0.00000
Z3---4.4.1,54.27914,1159.00000,0.00000
iProver-Eq---0.85,45.84117,1126.00000,0.00000
E-Darwin---1.5,42.85998,1083.00000,0.00000
E-SAT---2.1,41.84793,1070.00000,0.00000
E---2.1,41.84793,1070.00000,0.00000
CVC4-SAT---1.5.2,39.41793,1044.00000,0.00000
GrAnDe---1.1,39.07302,616.00000,10.00000
Equinox---6.0.1a,38.24552,1005.00000,0.00000
SPASS---3.9,32.20804,894.00000,0.00000
Metis---2.3,30.19769,860.00000,0.00000
Beagle---0.9.47,30.13860,847.00000,1.00000
Isabelle---2016,28.16656,787.00000,0.00000
Isabelle-HOT---2016,28.09989,786.00000,0.00000
Bliksem---1.12,26.53098,797.00000,0.00000
Geo-III---2016C,26.37332,792.00000,0.00000
CVC4---1.5.2,25.28912,760.00000,0.00000
DCTP---1.31,24.12346,612.00000,0.00000
iProverMo---2.5-0.1,20.70079,634.00000,0.00000
Zipperpin---1.4,20.68481,669.00000,0.00000
FDP---0.9.16,20.43109,557.00000,0.00000
Paradox---4.0,20.32005,358.00000,0.00000
SNARK---20120808r022,20.07153,635.00000,0.00000
Prover9---1109a,18.50790,622.00000,0.00000
Nitpick---2016,18.20200,328.00000,0.00000
DarwinFM---1.4.5,17.62730,341.00000,0.00000
ZenonModulo---0.4.1,17.01759,587.00000,0.00000
SOS---2.0,15.12064,545.00000,0.00000
Fampire---1.3,14.22307,413.00000,0.00000
Gandalf---c-2.6,13.52440,417.00000,0.00000
Twee---2.1.5,12.13707,416.00000,0.00000
Faust---1.0,11.76350,431.00000,0.00000
S-SETHEO---0.0,11.68823,374.00000,0.00000
Mace4---1109a,11.66271,241.00000,0.00000
Otter---3.3,9.87759,340.00000,0.00000
LEO-II---1.7.0,9.63382,349.00000,0.00000
SETHEO---3.3,9.31976,325.00000,0.00000
Princess---170717,8.37477,275.00000,0.00000
Zenon---0.7.1,8.25000,285.00000,0.00000
Leo-III---1.2,8.05700,278.00000,0.00000
SuperZenon---0.0.1,8.02582,280.00000,0.00000
ET---2.0,7.99621,276.00000,0.00000
CARINE---0.734,7.81989,277.00000,0.00000
SInE---0.4,7.74683,275.00000,0.00000
SRASS---0.1,7.53823,267.00000,0.00000
lean-nanoCoP---1.0,7.03231,255.00000,0.00000
leanCoP---2.2,6.21111,235.00000,0.00000
ePrincess---1.0,5.61840,220.00000,0.00000
Refute---2015,4.60878,96.00000,0.00000
Muscadet---4.5,4.01316,159.00000,0.00000
Crossbow---0.1,0.22222,2.00000,0.00000
Scavenger---EP-0.2,0.06667,1.00000,0.00000
EQP---0.9e,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
Matita---1.0,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
Fiesta---2,0.00000,0.00000,0.00000
CiME---2.01,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
SPASS-XDB---0.8,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
HOLyHammer---140616,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
Waldmeister---710,0.00000,0.00000,0.00000
Satallax---3.2,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
