Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Vampire---4.2,93.20860,1314.00000,15.00000
iProver---2.6,83.68559,1316.00000,2.00000
iProver-SAT---2.6,76.11048,1296.00000,0.00000
Vampire-SAT---4.2,65.43488,1241.00000,1.00000
Darwin---1.4.5,55.56896,1208.00000,0.00000
Z3---4.4.1,53.89603,1158.00000,0.00000
Paradox---4.0,49.02166,1114.00000,2.00000
iProver-Eq---0.85,45.40741,1126.00000,0.00000
E-Darwin---1.5,42.45125,1082.00000,0.00000
E---2.1,41.30741,1070.00000,0.00000
E-SAT---2.1,41.30741,1070.00000,0.00000
CVC4-SAT---1.5.2,38.94849,1043.00000,0.00000
Equinox---6.0.1a,37.85771,1004.00000,0.00000
GrAnDe---1.1,37.75445,616.00000,9.00000
SPASS---3.9,32.01212,894.00000,0.00000
Metis---2.3,30.01187,860.00000,0.00000
Beagle---0.9.47,29.97196,847.00000,1.00000
Isabelle---2016,27.66969,787.00000,0.00000
Isabelle-HOT---2016,27.60719,786.00000,0.00000
Bliksem---1.12,26.30242,797.00000,0.00000
Geo-III---2016C,26.25847,791.00000,0.00000
CVC4---1.5.2,24.87178,760.00000,0.00000
DCTP---1.31,23.87700,612.00000,0.00000
Zipperpin---1.4,20.32538,669.00000,0.00000
FDP---0.9.16,20.27383,557.00000,0.00000
iProverMo---2.5-0.1,20.22986,634.00000,0.00000
SNARK---20120808r022,19.75899,635.00000,0.00000
Prover9---1109a,18.21972,622.00000,0.00000
Nitpick---2016,18.10247,327.00000,0.00000
DarwinFM---1.4.5,17.65873,340.00000,0.00000
ZenonModulo---0.4.1,16.78481,587.00000,0.00000
SOS---2.0,14.95980,545.00000,0.00000
Fampire---1.3,14.10820,413.00000,0.00000
Gandalf---c-2.6,13.26702,417.00000,0.00000
Mace4---1109a,11.66835,240.00000,0.00000
Faust---1.0,11.66418,431.00000,0.00000
S-SETHEO---0.0,11.50557,374.00000,0.00000
Otter---3.3,9.78617,340.00000,0.00000
LEO-II---1.7.0,9.52945,349.00000,0.00000
SETHEO---3.3,9.24463,325.00000,0.00000
Princess---170717,8.30841,275.00000,0.00000
Zenon---0.7.1,8.09551,285.00000,0.00000
Leo-III---1.2,7.90685,278.00000,0.00000
SuperZenon---0.0.1,7.87566,280.00000,0.00000
ET---2.0,7.84692,276.00000,0.00000
CARINE---0.734,7.78137,277.00000,0.00000
SInE---0.4,7.61252,275.00000,0.00000
SRASS---0.1,7.40038,267.00000,0.00000
lean-nanoCoP---1.0,7.00160,255.00000,0.00000
leanCoP---2.2,6.17496,235.00000,0.00000
ePrincess---1.0,5.55769,220.00000,0.00000
Refute---2015,4.60878,96.00000,0.00000
Muscadet---4.5,3.97711,159.00000,0.00000
Crossbow---0.1,0.22222,2.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
HOLyHammer---140616,0.00000,0.00000,0.00000
Waldmeister---710,0.00000,0.00000,0.00000
SPASS-XDB---0.8,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
EQP---0.9e,0.00000,0.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
CiME---2.01,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
Twee---2.0,0.00000,0.00000,0.00000
Fiesta---2,0.00000,0.00000,0.00000
Satallax---3.2,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
Matita---1.0,0.00000,0.00000,0.00000
