Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Vampire---4.5.1,81.64825,1316.00000,10.00000
iProver-SAT---3.5,77.28952,1325.00000,1.00000
iProver---3.5,76.92286,1324.00000,1.00000
Vampire-SAT---4.5.1,61.42127,1265.00000,0.00000
Z3---4.8.9.0,50.43654,1171.00000,0.00000
Darwin---1.4.5,49.16934,1209.00000,0.00000
GrAnDe---1.1,48.71238,755.00000,14.00000
iProver-Eq---0.85,40.94257,1126.00000,0.00000
E---2.6,40.78075,1104.00000,0.00000
E-SAT---2.6,40.78075,1104.00000,0.00000
E-Darwin---1.5,38.69086,1083.00000,0.00000
CVC4-SAT---1.9,35.47220,1052.00000,0.00000
Equinox---6.0.1a,34.06176,1005.00000,0.00000
SPASS---3.9,28.15746,894.00000,0.00000
Metis---2.4,26.43400,862.00000,0.00000
Beagle---0.9.47,26.38894,847.00000,1.00000
CSE_E---1.2,26.01179,802.00000,0.00000
CVC4---1.9,24.35264,796.00000,0.00000
Isabelle---2016,23.70733,787.00000,0.00000
Isabelle-HOT---2016,23.65470,786.00000,0.00000
Geo-III---2018C,23.22499,789.00000,0.00000
Bliksem---1.12,23.11094,797.00000,0.00000
Zipperpin---2.0,22.30506,774.00000,0.00000
DCTP---1.31,21.73913,612.00000,0.00000
Leo-III---1.5.6,20.56705,743.00000,0.00000
Paradox---4.0,19.27310,359.00000,0.00000
FDP---0.9.16,18.50692,557.00000,0.00000
PyRes---1.3,17.77638,679.00000,0.00000
iProverMo---2.5-0.1,17.54707,634.00000,0.00000
GKC---0.5.1,17.43181,646.00000,0.00000
Nitpick---2016,17.42068,330.00000,0.00000
Drodi---3.1,17.32712,660.00000,0.00000
DarwinFM---1.4.5,16.73642,341.00000,0.00000
SNARK---20120808r022,16.58078,635.00000,0.00000
Prover9---1109a,15.84414,622.00000,0.00000
Enigma---0.5.1,14.03843,435.00000,0.00000
ZenonModulo---0.4.2,13.32705,538.00000,0.00000
CSE---1.3,13.12345,529.00000,0.00000
SOS---2.0,12.84889,545.00000,0.00000
Fampire---1.3,12.19025,413.00000,0.00000
Gandalf---c-2.6,11.33378,416.00000,0.00000
Mace4---1109a,10.96987,241.00000,0.00000
Crossbow---0.1,10.72149,176.00000,0.00000
RPx---0.1,10.56563,435.00000,0.00000
Twee---2.3.1,10.49431,414.00000,0.00000
Faust---1.0,10.00992,431.00000,0.00000
S-SETHEO---0.0,9.74721,374.00000,0.00000
Otter---3.3,8.41351,340.00000,0.00000
LEO-II---1.7.0,8.15225,349.00000,0.00000
SETHEO---3.3,7.96721,325.00000,0.00000
Princess---170717,7.14920,275.00000,0.00000
Zenon---0.7.1,7.07446,285.00000,0.00000
SuperZenon---0.0.1,6.88243,280.00000,0.00000
ET---2.0,6.84904,276.00000,0.00000
CARINE---0.734,6.69352,277.00000,0.00000
SInE---0.4,6.63378,275.00000,0.00000
SRASS---0.1,6.46212,267.00000,0.00000
nanoCoP---1.1,5.96844,255.00000,0.00000
leanCoP---2.2,5.25177,235.00000,0.00000
ePrincess---1.0,4.73929,220.00000,0.00000
Refute---2015,4.08302,96.00000,0.00000
Muscadet---4.5,3.38383,159.00000,0.00000
Moca---0.1,0.43580,19.00000,0.00000
Scavenger---EP-0.2,0.06250,1.00000,0.00000
Satallax---3.5,0.00000,0.00000,0.00000
Matita---1.0,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
EQP---0.9e,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
lazyCoP---0.1,0.00000,0.00000,0.00000
Etableau---0.2,0.00000,0.00000,0.00000
SPASS-XDB---0.8,0.00000,0.00000,0.00000
CiME---2.01,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
Waldmeister---710,0.00000,0.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
Fiesta---2,0.00000,0.00000,0.00000
HOLyHammer---0.21,0.00000,0.00000,0.00000
MaedMax---1.3,0.00000,0.00000,0.00000
