Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Waldmeister---710,73.80745,881.00000,22.00000
Twee---2.4,60.28291,876.00000,9.00000
CSE_E---1.3,49.95626,874.00000,1.00000
E-SAT---2.6.X,44.76878,846.00000,0.00000
E---2.6.X,44.76878,846.00000,0.00000
Prover9---1109a,39.78844,753.00000,2.00000
Vampire---4.6.1,34.33419,780.00000,1.00000
Leo-III---1.6.6,34.28859,794.00000,0.00000
Bliksem---1.12,31.41864,731.00000,0.00000
iProver---3.5,30.64895,748.00000,1.00000
Etableau---0.67,29.35317,748.00000,0.00000
MaedMax---1.3,24.81761,678.00000,0.00000
Isabelle---2016,24.23870,677.00000,0.00000
Isabelle-HOT---2016,24.11881,679.00000,0.00000
GKC---0.7,23.79310,649.00000,0.00000
Gandalf---c-2.6,23.31508,628.00000,0.00000
Fiesta---2,23.17300,661.00000,0.00000
SNARK---20120808r022,22.17586,630.00000,0.00000
Drodi---3.1.5,21.90109,644.00000,0.00000
cvc5---1.0,20.84695,482.00000,1.00000
Zipperpin---2.1,20.48623,617.00000,0.00000
EQP---0.9e,20.35112,604.00000,0.00000
SPASS---3.9,20.23737,617.00000,0.00000
LEO-II---1.7.0,19.75201,615.00000,0.00000
Metis---2.4,19.54987,584.00000,0.00000
Matita---1.0,18.57758,575.00000,0.00000
CiME---2.01,16.76831,526.00000,0.00000
Beagle---0.9.47,15.76705,525.00000,0.00000
cvc5-SAT---1.0,15.50980,379.00000,1.00000
iProver-Eq---0.85,14.55183,493.00000,0.00000
Vampire-SAT---4.6.1,13.54628,452.00000,0.00000
DCTP---1.31,13.54269,472.00000,0.00000
E-Darwin---1.5,11.99716,417.00000,0.00000
Geo-III---2018C,10.56906,345.00000,0.00000
Z3---4.8.9.0,10.31912,314.00000,0.00000
Moca---0.1,8.37942,317.00000,0.00000
FDP---0.9.16,5.94338,231.00000,0.00000
SATCoP---0.1,5.09811,198.00000,0.00000
Equinox---6.0.1a,4.88863,177.00000,0.00000
Darwin---1.4.5,4.62127,184.00000,0.00000
SOS---2.0,4.15524,169.00000,0.00000
lazyCoP---0.1,3.84948,156.00000,0.00000
Faust---1.0,3.35045,129.00000,0.00000
S-SETHEO---0.0,3.27953,118.00000,0.00000
CSE---1.4,3.23224,134.00000,0.00000
PyRes---1.3,2.48865,106.00000,0.00000
RPx---1.0,1.08921,49.00000,0.00000
iProverMo---2.5-0.1,0.91854,37.00000,0.00000
ZenonModulo---0.4.2,0.81185,36.00000,0.00000
Otter---3.3,0.57215,13.00000,0.00000
Refute---2015,0.00000,0.00000,0.00000
HOLyHammer---0.21,0.00000,0.00000,0.00000
DarwinFM---1.4.5,0.00000,0.00000,0.00000
SInE---0.4,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
SETHEO---3.3,0.00000,0.00000,0.00000
ET---2.0,0.00000,0.00000,0.00000
Princess---170717,0.00000,0.00000,0.00000
Fampire---1.3,0.00000,0.00000,0.00000
leanCoP---2.2,0.00000,0.00000,0.00000
Paradox---4.0,0.00000,0.00000,0.00000
GrAnDe---1.1,0.00000,0.00000,0.00000
Muscadet---4.5,0.00000,0.00000,0.00000
SaKo---3.9-0.5.3,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
JavaRes---1.3.0,0.00000,0.00000,0.00000
CARINE---0.734,0.00000,0.00000,0.00000
ePrincess---1.0,0.00000,0.00000,0.00000
SRASS---0.1,0.00000,0.00000,0.00000
Nitpick---2016,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
CSE-F---1.0,0.00000,0.00000,0.00000
Mace4---1109a,0.00000,0.00000,0.00000
nanoCoP---1.1,0.00000,0.00000,0.00000
SuperZenon---0.0.1,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
Zenon---0.7.1,0.00000,0.00000,0.00000
Crossbow---0.1,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
Scavenger---EP-0.1,0.00000,0.00000,0.00000
lambdaE---22.03.23,0.00000,0.00000,0.00000
iProver-SAT---3.5,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
Satallax---3.5,0.00000,0.00000,0.00000
Enigma---0.5.1,0.00000,0.00000,0.00000
