Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Waldmeister---710,87.91511,832.00000,29.00000
Twee---1.0,47.12338,711.00000,2.00000
ET---0.2,45.04112,754.00000,2.00000
E---1.9.1,44.14562,759.00000,0.00000
E-SAT---1.9.1,44.14562,759.00000,0.00000
Prover9---1109a,43.29593,688.00000,1.00000
Bliksem---1.12,38.17202,681.00000,0.00000
Vampire---4.0.5,37.65945,723.00000,0.00000
Gandalf---c-2.6,31.58719,628.00000,0.00000
Isabelle---2015,31.17084,669.00000,0.00000
Isabelle-HOT---2015,30.82701,666.00000,0.00000
Fiesta---2,28.98398,633.00000,0.00000
CVC4---1.5j8,26.85808,473.00000,0.00000
SNARK---20120808r022,26.29238,590.00000,0.00000
SPASS---3.7,25.86537,594.00000,0.00000
LEO-II---1.6.2,25.41239,592.00000,0.00000
EQP---0.9e,25.00917,571.00000,0.00000
Matita---1.0,23.70585,551.00000,0.00000
Metis---2.3,22.82856,543.00000,0.00000
CiME---2.01,22.04589,519.00000,0.00000
Beagle---0.9.32,19.86349,497.00000,0.00000
iProver-Eq---0.85,19.65749,493.00000,0.00000
DCTP---1.31,18.35619,472.00000,0.00000
E-Darwin---1.5,14.80330,393.00000,0.00000
Z3---4.4.1,13.51611,314.00000,0.00000
Geo-III---2015E,13.26496,320.00000,0.00000
Zipperpin---0.4,12.45300,345.00000,0.00000
FDP---0.9.16,8.17758,231.00000,0.00000
Darwin---1.4.5,6.22360,183.00000,0.00000
SOS---2.0,5.55088,166.00000,0.00000
iProver---2.5,5.38694,156.00000,0.00000
S-SETHEO---0.0,4.55497,118.00000,0.00000
Faust---1.0,4.51053,129.00000,0.00000
Equinox---5.0,3.37082,96.00000,0.00000
ZenonModulo---0.4.1,0.79471,27.00000,0.00000
Paradox---3.0,0.28899,10.00000,0.00000
iProverMo---0.7-0.3,0.14150,5.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
Princess---150706,0.00000,0.00000,0.00000
CVC4-SAT---1.5j8,0.00000,0.00000,0.00000
Crossbow---0.1,0.00000,0.00000,0.00000
CVC4-TFF---1.5j8,0.00000,0.00000,0.00000
Mace4---1109a,0.00000,0.00000,0.00000
Otter---3.3,0.00000,0.00000,0.00000
Vampire-SAT---4.0.5,0.00000,0.00000,0.00000
SuperZenon---0.0.1,0.00000,0.00000,0.00000
SETHEO---3.3,0.00000,0.00000,0.00000
Refute---2015,0.00000,0.00000,0.00000
HOLyHammer---140616,0.00000,0.00000,0.00000
Zenon---0.7.1,0.00000,0.00000,0.00000
SPASS-XDB---0.8,0.00000,0.00000,0.00000
CVC4-TFN---1.5j8,0.00000,0.00000,0.00000
iProver-SAT---2.5,0.00000,0.00000,0.00000
ZenonArith---0.1.0,0.00000,0.00000,0.00000
ePrincess---1.0,0.00000,0.00000,0.00000
Muscadet---4.5,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
SRASS---0.1,0.00000,0.00000,0.00000
Zipperpin-TFF---0.4,0.00000,0.00000,0.00000
Fampire---1.3,0.00000,0.00000,0.00000
DarwinFM---1.4.5,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
SaKo---3.9-0.5.3,0.00000,0.00000,0.00000
Nitpick---2015,0.00000,0.00000,0.00000
GrAnDe---1.1,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
SInE---0.4,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
leanCoP---2.2,0.00000,0.00000,0.00000
CARINE---0.734,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
Satallax---2.8,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
