Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Waldmeister---710,87.83380,832.00000,30.00000
Twee---1.0,47.16111,711.00000,2.00000
E-SAT---2.0,47.11014,768.00000,0.00000
E---2.0,47.11014,768.00000,0.00000
ET---0.2,44.10016,754.00000,0.00000
Prover9---1109a,43.09592,688.00000,1.00000
Bliksem---1.12,39.09504,681.00000,1.00000
Vampire---4.2,38.05065,725.00000,0.00000
Gandalf---c-2.6,31.67917,628.00000,0.00000
Isabelle---2016,31.23459,658.00000,0.00000
Isabelle-HOT---2016,31.05950,659.00000,0.00000
Fiesta---2,29.14347,633.00000,0.00000
SNARK---20120808r022,26.38150,590.00000,0.00000
LEO-II---1.7.0,25.66161,594.00000,0.00000
SPASS---3.9,25.46186,586.00000,0.00000
CVC4---1.5.2,25.41165,470.00000,0.00000
EQP---0.9e,24.95300,571.00000,0.00000
Matita---1.0,23.83933,551.00000,0.00000
Metis---2.3,22.97502,543.00000,0.00000
CiME---2.01,22.15458,519.00000,0.00000
Beagle---0.9.47,19.79284,496.00000,0.00000
iProver-Eq---0.85,19.75904,493.00000,0.00000
DCTP---1.31,18.45830,472.00000,0.00000
E-Darwin---1.5,14.84527,393.00000,0.00000
Z3---4.4.1,13.77246,314.00000,0.00000
Zipperpin---0.4,12.46763,345.00000,0.00000
Geo-III---2016C,9.78003,272.00000,0.00000
FDP---0.9.16,8.18308,231.00000,0.00000
Darwin---1.4.5,6.24246,183.00000,0.00000
SOS---2.0,5.54390,166.00000,0.00000
iProver---2.6,5.00213,147.00000,0.00000
S-SETHEO---0.0,4.55547,118.00000,0.00000
Faust---1.0,4.49086,129.00000,0.00000
Equinox---5.0,3.36906,96.00000,0.00000
ZenonModulo---0.4.1,0.79471,27.00000,0.00000
Paradox---3.0,0.28899,10.00000,0.00000
iProverMo---0.7-0.3,0.14150,5.00000,0.00000
ET---2.0,0.00000,0.00000,0.00000
iProverMo-TF0---2.5-0.1,0.00000,0.00000,0.00000
Otter---3.3,0.00000,0.00000,0.00000
CARINE---0.734,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
CVC4-TFF---1.5.2,0.00000,0.00000,0.00000
DarwinFM---1.4.5,0.00000,0.00000,0.00000
Scavenger---EP-0.1,0.00000,0.00000,0.00000
Zenon---0.7.1,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
Fampire---1.3,0.00000,0.00000,0.00000
Satallax---3.2,0.00000,0.00000,0.00000
SaKo---3.9-0.5.3,0.00000,0.00000,0.00000
GrAnDe---1.1,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
SuperZenon---0.0.1,0.00000,0.00000,0.00000
CVC4-TFN---1.5.2,0.00000,0.00000,0.00000
Muscadet---4.5,0.00000,0.00000,0.00000
CVC4-SAT---1.5.2,0.00000,0.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
SPASS-XDB---0.8,0.00000,0.00000,0.00000
Vampire-SAT---4.2,0.00000,0.00000,0.00000
Princess---160606,0.00000,0.00000,0.00000
Refute---2015,0.00000,0.00000,0.00000
Nitpick---2016,0.00000,0.00000,0.00000
Mace4---1109a,0.00000,0.00000,0.00000
leanCoP---2.2,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
Crossbow---0.1,0.00000,0.00000,0.00000
SRASS---0.1,0.00000,0.00000,0.00000
Zipperpin-TFF---0.4,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
ePrincess---1.0,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
SInE---0.4,0.00000,0.00000,0.00000
SETHEO---3.3,0.00000,0.00000,0.00000
iProver-SAT---2.6,0.00000,0.00000,0.00000
Leo-III---1.0,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
HOLyHammer---140616,0.00000,0.00000,0.00000
