Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Waldmeister---710,75.28178,853.00000,23.00000
E---2.5,51.17233,836.00000,0.00000
E-SAT---2.5,51.17233,836.00000,0.00000
Twee---2.2,47.20988,783.00000,3.00000
CSE_E---1.1,44.35271,793.00000,2.00000
Prover9---1109a,38.60885,723.00000,0.00000
Vampire---4.5,35.41356,756.00000,0.00000
Bliksem---1.12,32.61736,702.00000,0.00000
Leo-III---1.4,32.59903,743.00000,0.00000
MaedMax---1.3,27.58215,674.00000,0.00000
Isabelle---2016,26.83556,677.00000,0.00000
Isabelle-HOT---2016,26.74977,679.00000,0.00000
Gandalf---c-2.6,25.83866,628.00000,0.00000
Fiesta---2,24.46885,645.00000,0.00000
SNARK---20120808r022,22.64903,611.00000,0.00000
CVC4---1.7,21.56332,478.00000,0.00000
EQP---0.9e,21.46463,589.00000,0.00000
LEO-II---1.7.0,21.43736,607.00000,0.00000
SPASS---3.9,21.40147,602.00000,0.00000
GKC---0.4,21.23107,597.00000,0.00000
Metis---2.4,20.85003,570.00000,0.00000
Matita---1.0,19.93399,563.00000,0.00000
CiME---2.01,18.15998,526.00000,0.00000
Beagle---0.9.47,16.55281,510.00000,0.00000
iProver-Eq---0.85,15.92794,493.00000,0.00000
DCTP---1.31,14.67252,472.00000,0.00000
Vampire-SAT---4.5,13.84863,442.00000,0.00000
iProver---3.0,13.79291,448.00000,0.00000
E-Darwin---1.5,12.33531,405.00000,0.00000
CVC4-SAT---1.7,11.79342,292.00000,0.00000
iProver-SAT---3.0,11.05779,382.00000,0.00000
Geo-III---2018C,10.84204,334.00000,0.00000
Z3---4.8.9.0,10.75523,309.00000,0.00000
Zipperpin---1.5,10.41688,352.00000,0.00000
Moca---0.1,8.79843,313.00000,0.00000
FDP---0.9.16,6.43332,231.00000,0.00000
Equinox---6.0.1a,5.21585,174.00000,0.00000
Darwin---1.4.5,4.92408,183.00000,0.00000
SOS---2.0,4.39702,167.00000,0.00000
S-SETHEO---0.0,3.62803,118.00000,0.00000
Faust---1.0,3.61446,129.00000,0.00000
CSE---1.2,3.51612,137.00000,0.00000
PyRes---1.2,2.77187,109.00000,0.00000
iProverMo---2.5-0.1,0.98870,37.00000,0.00000
ZenonModulo---0.4.2,0.87271,36.00000,0.00000
Otter---3.3,0.25023,6.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
SInE---0.4,0.00000,0.00000,0.00000
nanoCoP---1.1,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
CARINE---0.734,0.00000,0.00000,0.00000
Refute---2015,0.00000,0.00000,0.00000
Enigma---0.4,0.00000,0.00000,0.00000
SuperZenon---0.0.1,0.00000,0.00000,0.00000
SRASS---0.1,0.00000,0.00000,0.00000
SPASS-XDB---0.8,0.00000,0.00000,0.00000
GrAnDe---1.1,0.00000,0.00000,0.00000
Nitpick---2016,0.00000,0.00000,0.00000
RPx---0.1,0.00000,0.00000,0.00000
ET---2.0,0.00000,0.00000,0.00000
Mace4---1109a,0.00000,0.00000,0.00000
Zenon---0.7.1,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
leanCoP---2.2,0.00000,0.00000,0.00000
Muscadet---4.5,0.00000,0.00000,0.00000
Crossbow---0.1,0.00000,0.00000,0.00000
Satallax---3.4,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
SETHEO---3.3,0.00000,0.00000,0.00000
Princess---170717,0.00000,0.00000,0.00000
Paradox---4.0,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
Fampire---1.3,0.00000,0.00000,0.00000
ePrincess---1.0,0.00000,0.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
DarwinFM---1.4.5,0.00000,0.00000,0.00000
Scavenger---EP-0.2,0.00000,0.00000,0.00000
HOLyHammer---0.21,0.00000,0.00000,0.00000
