Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Vampire---4.6.1,1784.30251,17279.00000,324.00000
Vampire-SAT---4.6.1,987.60771,12688.00000,92.00000
Leo-III---1.6.6,879.94766,12571.00000,50.00000
E---2.6.X,799.07980,13945.00000,3.00000
E-SAT---2.6.X,789.76330,13845.00000,1.00000
cvc5---1.0,776.52332,12044.00000,43.00000
Zipperpin---2.1,653.21453,11457.00000,54.00000
CSE_E---1.3,607.24022,10768.00000,20.00000
Isabelle---2016,583.78044,11132.00000,1.00000
Isabelle-HOT---2016,575.50878,11045.00000,1.00000
cvc5-SAT---1.0,537.99077,9630.00000,6.00000
iProver---3.5,529.67126,10848.00000,15.00000
Z3---4.8.9.0,492.75533,8626.00000,40.00000
Etableau---0.67,426.28762,9949.00000,4.00000
Enigma---0.5.1,411.73230,6418.00000,26.00000
GKC---0.7,388.93942,8936.00000,4.00000
Beagle---0.9.47,351.54439,8112.00000,2.00000
ET---2.0,305.05727,5384.00000,8.00000
Nitpick---2016,301.59324,1809.00000,106.00000
SPASS---3.9,299.42020,8304.00000,4.00000
Drodi---3.3.3,296.40463,8503.00000,0.00000
LEO-II---1.7.0,284.87083,6635.00000,1.00000
SNARK---20120808r022,283.10030,7255.00000,4.00000
Satallax---3.5,281.77688,2697.00000,9.00000
Princess---170717,263.51954,4687.00000,5.00000
SATCoP---0.1,259.58878,6722.00000,8.00000
Prover9---1109a,257.90717,6427.00000,13.00000
Lash---1.11,248.42940,2482.00000,15.00000
Twee---2.4,241.33845,5059.00000,27.00000
E-Darwin---1.5,218.89762,6750.00000,0.00000
Equinox---6.0.1a,218.89072,6525.00000,1.00000
Paradox---4.0,210.60481,3183.00000,1.00000
Darwin---1.4.5,209.22397,6166.00000,4.00000
Geo-III---2018C,196.97640,5085.00000,11.00000
HOLyHammer---0.21,194.02354,1781.00000,4.00000
iProver-Eq---0.85,187.59239,5882.00000,0.00000
Bliksem---1.12,186.83171,5652.00000,0.00000
Metis---2.4,175.30020,5642.00000,0.00000
DCTP---1.31,171.49019,3574.00000,48.00000
ZenonModulo---0.4.2,163.35959,3448.00000,0.00000
Satallax_MaLeS---1.3,160.57357,2029.00000,2.00000
Fampire---1.3,150.53235,4067.00000,3.00000
DarwinFM---1.4.5,147.83916,2960.00000,0.00000
CSE---1.4,146.10936,4818.00000,1.00000
SInE---0.4,137.38901,3808.00000,0.00000
Gandalf---c-2.6,132.66659,3562.00000,0.00000
SRASS---0.1,130.87221,3657.00000,1.00000
TPS---3.120601S1b,123.99224,1470.00000,18.00000
iProver-SAT---3.6,121.04903,1664.00000,0.00000
ePrincess---1.0,118.62961,3440.00000,2.00000
Otter---3.3,116.16709,4396.00000,0.00000
agsyHOL---1.0,109.87531,1416.00000,3.00000
lazyCoP---0.1,109.34554,3995.00000,0.00000
SPASS+T---2.2.22,99.66405,833.00000,4.00000
iProverMo---2.5-0.1,95.30957,3391.00000,0.00000
PyRes---1.3,91.81584,3519.00000,0.00000
leanCoP---2.2,89.98395,2943.00000,0.00000
SOS---2.0,88.22799,3266.00000,2.00000
nanoCoP---1.1,87.81597,2914.00000,1.00000
Mace4---1109a,79.72713,1057.00000,1.00000
Waldmeister---710,79.16277,929.00000,25.00000
Refute---2015,72.89305,463.00000,0.00000
FDP---0.9.16,72.05938,2386.00000,0.00000
Crossbow---0.1,68.72088,791.00000,0.00000
RPx---1.0,60.22554,2306.00000,0.00000
cocATP---0.2.0,51.39089,718.00000,1.00000
S-SETHEO---0.0,49.18652,1767.00000,0.00000
SuperZenon---0.0.1,48.40030,1912.00000,0.00000
Zenon---0.7.1,46.11630,1842.00000,0.00000
GrAnDe---1.1,44.51789,787.00000,5.00000
Faust---1.0,42.84394,1826.00000,0.00000
SETHEO---3.3,28.82224,1099.00000,0.00000
MaedMax---1.4,27.82273,754.00000,0.00000
Fiesta---2,24.32054,704.00000,0.00000
EQP---0.9e,21.00302,640.00000,0.00000
Matita---1.0,20.52108,630.00000,0.00000
CiME---2.01,18.33151,567.00000,0.00000
CARINE---0.734,17.65601,744.00000,0.00000
Moca---0.1,17.02735,681.00000,0.00000
Goeland---1.0.0,16.90506,769.00000,0.00000
Toma---0.2,7.20154,243.00000,0.00000
CSE-F---1.0,3.02065,113.00000,0.00000
JavaRes---1.3.0,2.02109,94.00000,0.00000
Scavenger---EP-0.1,0.15697,5.00000,0.00000
Muscadet---4.5,0.00000,0.00000,0.00000
SaKo---3.9-0.5.3,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
