Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Vampire-SAT---4.6.1,107.61305,857.00000,4.00000
Paradox---4.0,93.57245,769.00000,0.00000
DarwinFM---1.4.5,56.09679,664.00000,0.00000
iProver-SAT---3.6,54.94405,696.00000,0.00000
Nitpick---2016,53.77738,583.00000,0.00000
Mace4---1109a,50.51748,507.00000,1.00000
cvc5-SAT---1.0,49.16278,608.00000,0.00000
iProver---3.5,38.35599,581.00000,0.00000
Vampire---4.6.1,32.55351,490.00000,1.00000
E-SAT---2.6.X,31.75234,498.00000,0.00000
E---2.6.X,31.50234,496.00000,0.00000
Geo-III---2018C,29.99461,429.00000,0.00000
SPASS---3.9,28.17406,428.00000,0.00000
Etableau---0.67,26.94492,420.00000,0.00000
Beagle---0.9.47,24.09748,388.00000,0.00000
E-Darwin---1.5,19.79876,382.00000,0.00000
Equinox---6.0.1a,19.30064,344.00000,1.00000
Drodi---3.3.3,19.08199,365.00000,0.00000
DCTP---1.31,17.01572,330.00000,0.00000
Metis---2.4,15.83420,323.00000,0.00000
iProver-Eq---0.85,15.36872,306.00000,0.00000
Darwin---1.4.5,12.83448,262.00000,0.00000
Z3---4.8.9.0,12.25122,250.00000,0.00000
Twee---2.4,11.65911,199.00000,0.00000
FDP---0.9.16,11.45823,229.00000,0.00000
Bliksem---1.12,8.68118,170.00000,0.00000
PyRes---1.3,6.19991,146.00000,0.00000
MaedMax---1.4,3.03149,51.00000,0.00000
CiME---2.01,2.17750,41.00000,0.00000
RPx---1.0,1.84805,43.00000,0.00000
Toma---0.2,1.84152,34.00000,0.00000
LEO-II---1.7.0,0.37948,10.00000,0.00000
SOS---2.0,0.14286,1.00000,0.00000
cvc5---1.0,0.03571,1.00000,0.00000
CSE-F---1.0,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
Scavenger---EP-0.1,0.00000,0.00000,0.00000
Satallax---3.5,0.00000,0.00000,0.00000
Moca---0.1,0.00000,0.00000,0.00000
Refute---2015,0.00000,0.00000,0.00000
SATCoP---0.1,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
Gandalf---c-2.6,0.00000,0.00000,0.00000
Zenon---0.7.1,0.00000,0.00000,0.00000
CARINE---0.734,0.00000,0.00000,0.00000
Muscadet---4.5,0.00000,0.00000,0.00000
Lash---1.11,0.00000,0.00000,0.00000
SRASS---0.1,0.00000,0.00000,0.00000
Matita---1.0,0.00000,0.00000,0.00000
SaKo---3.9-0.5.3,0.00000,0.00000,0.00000
ePrincess---1.0,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
Prover9---1109a,0.00000,0.00000,0.00000
Isabelle---2016,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
Enigma---0.5.1,0.00000,0.00000,0.00000
Princess---170717,0.00000,0.00000,0.00000
SNARK---20120808r022,0.00000,0.00000,0.00000
ET---2.0,0.00000,0.00000,0.00000
JavaRes---1.3.0,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
Waldmeister---710,0.00000,0.00000,0.00000
CSE---1.4,0.00000,0.00000,0.00000
nanoCoP---1.1,0.00000,0.00000,0.00000
Fiesta---2,0.00000,0.00000,0.00000
Faust---1.0,0.00000,0.00000,0.00000
iProverMo---2.5-0.1,0.00000,0.00000,0.00000
GrAnDe---1.1,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
SuperZenon---0.0.1,0.00000,0.00000,0.00000
leanCoP---2.2,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
S-SETHEO---0.0,0.00000,0.00000,0.00000
Fampire---1.3,0.00000,0.00000,0.00000
Zipperpin---2.1,0.00000,0.00000,0.00000
Leo-III---1.6.6,0.00000,0.00000,0.00000
CSE_E---1.3,0.00000,0.00000,0.00000
lazyCoP---0.1,0.00000,0.00000,0.00000
HOLyHammer---0.21,0.00000,0.00000,0.00000
EQP---0.9e,0.00000,0.00000,0.00000
SInE---0.4,0.00000,0.00000,0.00000
Isabelle-HOT---2016,0.00000,0.00000,0.00000
Crossbow---0.1,0.00000,0.00000,0.00000
GKC---0.7,0.00000,0.00000,0.00000
Goeland---1.0.0,0.00000,0.00000,0.00000
Otter---3.3,0.00000,0.00000,0.00000
ZenonModulo---0.4.2,0.00000,0.00000,0.00000
SETHEO---3.3,0.00000,0.00000,0.00000
