Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Vampire-SAT---4.2,101.27652,747.00000,4.00000
Paradox---4.0,86.13788,669.00000,0.00000
Mace4---1109a,52.60523,489.00000,2.00000
Nitpick---2016,50.17495,540.00000,0.00000
CVC4-SAT---1.5.2,49.39935,564.00000,1.00000
DarwinFM---1.4.5,48.82078,564.00000,0.00000
iProver-SAT---2.6,48.24730,566.00000,0.00000
Vampire---4.2,32.49444,407.00000,0.00000
E-SAT---2.1,28.56961,365.00000,0.00000
SPASS---3.9,28.48184,344.00000,0.00000
E---2.1,28.16961,363.00000,0.00000
iProver---2.7.5,25.44552,397.00000,0.00000
Beagle---0.9.47,24.00006,305.00000,0.00000
Geo-III---2016C,23.67056,354.00000,0.00000
Equinox---6.0.1a,18.97547,314.00000,0.00000
DCTP---1.31,18.94169,330.00000,0.00000
E-Darwin---1.5,18.16764,314.00000,0.00000
iProver-Eq---0.85,17.07620,306.00000,0.00000
Z3---4.4.1,15.58757,283.00000,0.00000
Darwin---1.4.5,14.23614,262.00000,0.00000
FDP---0.9.16,12.62444,229.00000,0.00000
Twee---2.1.5,12.37683,199.00000,0.00000
Metis---2.3,12.04645,238.00000,0.00000
Bliksem---1.12,3.78227,82.00000,0.00000
CiME---2.01,0.69683,11.00000,0.00000
Waldmeister---710,0.52714,9.00000,0.00000
LEO-II---1.7.0,0.42603,10.00000,0.00000
CVC4---1.5.2,0.04167,1.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
SRASS---0.1,0.00000,0.00000,0.00000
Leo-III---1.2,0.00000,0.00000,0.00000
EQP---0.9e,0.00000,0.00000,0.00000
Prover9---1109a,0.00000,0.00000,0.00000
S-SETHEO---0.0,0.00000,0.00000,0.00000
Fiesta---2,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
SInE---0.4,0.00000,0.00000,0.00000
Princess---170717,0.00000,0.00000,0.00000
Scavenger---EP-0.2,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
Crossbow---0.1,0.00000,0.00000,0.00000
SNARK---20120808r022,0.00000,0.00000,0.00000
ET---2.0,0.00000,0.00000,0.00000
GrAnDe---1.1,0.00000,0.00000,0.00000
CARINE---0.734,0.00000,0.00000,0.00000
Faust---1.0,0.00000,0.00000,0.00000
SuperZenon---0.0.1,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
Refute---2015,0.00000,0.00000,0.00000
SOS---2.0,0.00000,0.00000,0.00000
SPASS-XDB---0.8,0.00000,0.00000,0.00000
iProverMo---2.5-0.1,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
Zenon---0.7.1,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
Otter---3.3,0.00000,0.00000,0.00000
HOLyHammer---140616,0.00000,0.00000,0.00000
ePrincess---1.0,0.00000,0.00000,0.00000
lean-nanoCoP---1.0,0.00000,0.00000,0.00000
ZenonModulo---0.4.1,0.00000,0.00000,0.00000
Muscadet---4.5,0.00000,0.00000,0.00000
Gandalf---c-2.6,0.00000,0.00000,0.00000
Isabelle-HOT---2016,0.00000,0.00000,0.00000
Matita---1.0,0.00000,0.00000,0.00000
Fampire---1.3,0.00000,0.00000,0.00000
SETHEO---3.3,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
leanCoP---2.2,0.00000,0.00000,0.00000
Isabelle---2016,0.00000,0.00000,0.00000
Satallax---3.2,0.00000,0.00000,0.00000
Zipperpin---1.4,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
