Algorithm,Shapley Value,Standalone Performance,Marginal Performance
Vampire---4.5,291.06316,3683.00000,47.00000
E-SAT---2.5,249.10517,3692.00000,0.00000
E---2.5,248.48850,3690.00000,0.00000
CSE_E---1.1,236.83649,3612.00000,9.00000
Leo-III---1.4,172.11917,3270.00000,0.00000
CVC4---1.7,156.42391,2859.00000,6.00000
Isabelle---2016,149.40349,3117.00000,0.00000
Isabelle-HOT---2016,146.48360,3086.00000,0.00000
Prover9---1109a,132.74311,2626.00000,11.00000
DCTP---1.31,127.20618,2132.00000,48.00000
GKC---0.4,127.17506,2798.00000,0.00000
iProver---3.0,120.58774,2800.00000,1.00000
Vampire-SAT---4.5,112.82311,2712.00000,0.00000
Gandalf---c-2.6,110.87630,2498.00000,1.00000
SPASS---3.9,110.82893,2648.00000,1.00000
iProver-SAT---3.0,101.24071,2548.00000,1.00000
Z3---4.8.9.0,97.41666,2087.00000,2.00000
SNARK---20120808r022,88.45328,2244.00000,3.00000
Zipperpin---1.5,87.76315,2342.00000,0.00000
Beagle---0.9.47,85.24475,2301.00000,0.00000
Twee---2.2,73.59294,1459.00000,9.00000
CVC4-SAT---1.7,72.67364,1872.00000,1.00000
E-Darwin---1.5,72.23925,2010.00000,0.00000
Bliksem---1.12,69.04029,1892.00000,0.00000
Darwin---1.4.5,66.34035,1795.00000,3.00000
CSE---1.2,65.53415,1867.00000,0.00000
Equinox---6.0.1a,63.05902,1733.00000,0.00000
Geo-III---2018C,54.48930,1391.00000,1.00000
iProver-Eq---0.85,50.94408,1555.00000,0.00000
LEO-II---1.7.0,50.66736,1400.00000,0.00000
Metis---2.4,47.48386,1413.00000,0.00000
SOS---2.0,46.95714,1414.00000,0.00000
iProverMo---2.5-0.1,41.38730,1187.00000,0.00000
FDP---0.9.16,41.05016,1341.00000,0.00000
S-SETHEO---0.0,40.94027,1255.00000,0.00000
PyRes---1.2,31.07986,1073.00000,0.00000
SETHEO---3.3,22.89826,753.00000,0.00000
Otter---3.3,22.30873,732.00000,0.00000
Faust---1.0,22.05466,778.00000,0.00000
ZenonModulo---0.4.2,20.53207,688.00000,0.00000
CARINE---0.734,12.14346,452.00000,0.00000
RPx---0.1,11.85170,439.00000,0.00000
Moca---0.1,8.41121,317.00000,0.00000
Scavenger---EP-0.2,0.03846,1.00000,0.00000
SRASS---0.1,0.00000,0.00000,0.00000
ePrincess---1.0,0.00000,0.00000,0.00000
Fampire---1.3,0.00000,0.00000,0.00000
cocATP---0.2.0,0.00000,0.00000,0.00000
Satallax_MaLeS---1.3,0.00000,0.00000,0.00000
Princess---170717,0.00000,0.00000,0.00000
Matita---1.0,0.00000,0.00000,0.00000
SPASS-XDB---0.8,0.00000,0.00000,0.00000
Waldmeister---710,0.00000,0.00000,0.00000
Refute---2015,0.00000,0.00000,0.00000
EQP---0.9e,0.00000,0.00000,0.00000
SuperZenon---0.0.1,0.00000,0.00000,0.00000
Crossbow---0.1,0.00000,0.00000,0.00000
SPASS+T---2.2.22,0.00000,0.00000,0.00000
Satallax---3.4,0.00000,0.00000,0.00000
CiME---2.01,0.00000,0.00000,0.00000
PEPR---0.0ps,0.00000,0.00000,0.00000
TPS---3.120601S1b,0.00000,0.00000,0.00000
MaedMax---1.3,0.00000,0.00000,0.00000
leanCoP---2.2,0.00000,0.00000,0.00000
Muscadet---4.5,0.00000,0.00000,0.00000
Zenon---0.7.1,0.00000,0.00000,0.00000
Enigma---0.4,0.00000,0.00000,0.00000
Paradox---4.0,0.00000,0.00000,0.00000
agsyHOL---1.0,0.00000,0.00000,0.00000
nanoCoP---1.1,0.00000,0.00000,0.00000
DarwinFM---1.4.5,0.00000,0.00000,0.00000
Infinox---1.0,0.00000,0.00000,0.00000
HOLyHammer---0.21,0.00000,0.00000,0.00000
Nitpick---2016,0.00000,0.00000,0.00000
Mace4---1109a,0.00000,0.00000,0.00000
GrAnDe---1.1,0.00000,0.00000,0.00000
SInE---0.4,0.00000,0.00000,0.00000
ET---2.0,0.00000,0.00000,0.00000
E-KRHyper---1.4,0.00000,0.00000,0.00000
Fiesta---2,0.00000,0.00000,0.00000
